"period","country","energyCarrierParameterScenario","paperScen","unit","parameter","value","energyCarrier"
2030,"ES","PROG","Removed policies","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"ES","PROG","Sensitivity | Current Policies | Removed CO2 price","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"ES","PROG","Sensitivity | Current Policies | Urban depot-only charging","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"ES","PROG","Sensitivity | Current policies | Removed diesel efficiency gains","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"ES","PROG","Sensitivity | Removed policies except for H2 tax reduction","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"ES","PROG","Sensitivity | Removed policies except for bio/syn fuel mandates","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"ES","PROG","Sensitivity | Removed policies | Removed diesel efficiency gains","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"FR","BAU","Current policies","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"FR","BAU","Removed policies","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"FR","BAU","Sensitivity | Current Policies | Removed CO2 price","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"FR","BAU","Sensitivity | Current Policies | Urban depot-only charging","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"FR","BAU","Sensitivity | Current policies | Removed diesel efficiency gains","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"FR","BAU","Sensitivity | Removed policies except for H2 tax reduction","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"FR","BAU","Sensitivity | Removed policies except for bio/syn fuel mandates","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"FR","BAU","Sensitivity | Removed policies | Removed diesel efficiency gains","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"FR","PROG","Current policies","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"FR","PROG","Removed policies","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"FR","PROG","Sensitivity | Current Policies | Removed CO2 price","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"FR","PROG","Sensitivity | Current Policies | Urban depot-only charging","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"FR","PROG","Sensitivity | Current policies | Removed diesel efficiency gains","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"FR","PROG","Sensitivity | Removed policies except for H2 tax reduction","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"FR","PROG","Sensitivity | Removed policies except for bio/syn fuel mandates","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"FR","PROG","Sensitivity | Removed policies | Removed diesel efficiency gains","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"IT","BAU","Current policies","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"IT","BAU","Removed policies","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"IT","BAU","Sensitivity | Current Policies | Removed CO2 price","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"IT","BAU","Sensitivity | Current Policies | Urban depot-only charging","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"IT","BAU","Sensitivity | Current policies | Removed diesel efficiency gains","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"IT","BAU","Sensitivity | Removed policies except for H2 tax reduction","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"IT","BAU","Sensitivity | Removed policies except for bio/syn fuel mandates","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"IT","BAU","Sensitivity | Removed policies | Removed diesel efficiency gains","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"IT","PROG","Current policies","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"IT","PROG","Removed policies","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"IT","PROG","Sensitivity | Current Policies | Removed CO2 price","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"IT","PROG","Sensitivity | Current Policies | Urban depot-only charging","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"IT","PROG","Sensitivity | Current policies | Removed diesel efficiency gains","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"IT","PROG","Sensitivity | Removed policies except for H2 tax reduction","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"IT","PROG","Sensitivity | Removed policies except for bio/syn fuel mandates","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"IT","PROG","Sensitivity | Removed policies | Removed diesel efficiency gains","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"NL","BAU","Current policies","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"NL","BAU","Removed policies","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"NL","BAU","Sensitivity | Current Policies | Removed CO2 price","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"NL","BAU","Sensitivity | Current Policies | Urban depot-only charging","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"NL","BAU","Sensitivity | Current policies | Removed diesel efficiency gains","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"NL","BAU","Sensitivity | Removed policies except for H2 tax reduction","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"NL","BAU","Sensitivity | Removed policies except for bio/syn fuel mandates","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"NL","BAU","Sensitivity | Removed policies | Removed diesel efficiency gains","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"NL","PROG","Current policies","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"NL","PROG","Removed policies","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"NL","PROG","Sensitivity | Current Policies | Removed CO2 price","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"NL","PROG","Sensitivity | Current Policies | Urban depot-only charging","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"NL","PROG","Sensitivity | Current policies | Removed diesel efficiency gains","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"NL","PROG","Sensitivity | Removed policies except for H2 tax reduction","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"NL","PROG","Sensitivity | Removed policies except for bio/syn fuel mandates","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"NL","PROG","Sensitivity | Removed policies | Removed diesel efficiency gains","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"PL","BAU","Current policies","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"PL","BAU","Removed policies","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"PL","BAU","Sensitivity | Current Policies | Removed CO2 price","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"PL","BAU","Sensitivity | Current Policies | Urban depot-only charging","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"PL","BAU","Sensitivity | Current policies | Removed diesel efficiency gains","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"PL","BAU","Sensitivity | Removed policies except for H2 tax reduction","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"PL","BAU","Sensitivity | Removed policies except for bio/syn fuel mandates","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"PL","BAU","Sensitivity | Removed policies | Removed diesel efficiency gains","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"PL","PROG","Current policies","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"PL","PROG","Removed policies","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"PL","PROG","Sensitivity | Current Policies | Removed CO2 price","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"PL","PROG","Sensitivity | Current Policies | Urban depot-only charging","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"PL","PROG","Sensitivity | Current policies | Removed diesel efficiency gains","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"PL","PROG","Sensitivity | Removed policies except for H2 tax reduction","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"PL","PROG","Sensitivity | Removed policies except for bio/syn fuel mandates","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"PL","PROG","Sensitivity | Removed policies | Removed diesel efficiency gains","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"UK","BAU","Current policies","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"UK","BAU","Removed policies","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"UK","BAU","Sensitivity | Current Policies | Removed CO2 price","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"UK","BAU","Sensitivity | Current Policies | Urban depot-only charging","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"UK","BAU","Sensitivity | Current policies | Removed diesel efficiency gains","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"UK","BAU","Sensitivity | Removed policies except for H2 tax reduction","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"UK","BAU","Sensitivity | Removed policies except for bio/syn fuel mandates","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"UK","BAU","Sensitivity | Removed policies | Removed diesel efficiency gains","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"UK","PROG","Current policies","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"UK","PROG","Removed policies","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"UK","PROG","Sensitivity | Current Policies | Removed CO2 price","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"UK","PROG","Sensitivity | Current Policies | Urban depot-only charging","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"UK","PROG","Sensitivity | Current policies | Removed diesel efficiency gains","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"UK","PROG","Sensitivity | Removed policies except for H2 tax reduction","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"UK","PROG","Sensitivity | Removed policies except for bio/syn fuel mandates","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2030,"UK","PROG","Sensitivity | Removed policies | Removed diesel efficiency gains","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"DE","BAU","Current policies","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"DE","BAU","Removed policies","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"DE","BAU","Sensitivity | Current Policies | Removed CO2 price","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"DE","BAU","Sensitivity | Current Policies | Urban depot-only charging","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"DE","BAU","Sensitivity | Current policies | Removed diesel efficiency gains","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"DE","BAU","Sensitivity | Removed policies except for H2 tax reduction","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"DE","BAU","Sensitivity | Removed policies except for bio/syn fuel mandates","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"DE","BAU","Sensitivity | Removed policies | Removed diesel efficiency gains","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"DE","PROG","Current policies","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"DE","PROG","Removed policies","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"DE","PROG","Sensitivity | Current Policies | Removed CO2 price","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"DE","PROG","Sensitivity | Current Policies | Urban depot-only charging","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"DE","PROG","Sensitivity | Current policies | Removed diesel efficiency gains","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"DE","PROG","Sensitivity | Removed policies except for H2 tax reduction","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"DE","PROG","Sensitivity | Removed policies except for bio/syn fuel mandates","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"DE","PROG","Sensitivity | Removed policies | Removed diesel efficiency gains","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"ES","BAU","Current policies","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"ES","BAU","Removed policies","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"ES","BAU","Sensitivity | Current Policies | Removed CO2 price","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"ES","BAU","Sensitivity | Current Policies | Urban depot-only charging","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"ES","BAU","Sensitivity | Current policies | Removed diesel efficiency gains","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"ES","BAU","Sensitivity | Removed policies except for H2 tax reduction","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"ES","BAU","Sensitivity | Removed policies except for bio/syn fuel mandates","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"ES","BAU","Sensitivity | Removed policies | Removed diesel efficiency gains","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"ES","PROG","Current policies","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"ES","PROG","Removed policies","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"ES","PROG","Sensitivity | Current Policies | Removed CO2 price","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"ES","PROG","Sensitivity | Current Policies | Urban depot-only charging","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"ES","PROG","Sensitivity | Current policies | Removed diesel efficiency gains","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"ES","PROG","Sensitivity | Removed policies except for H2 tax reduction","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"ES","PROG","Sensitivity | Removed policies except for bio/syn fuel mandates","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"ES","PROG","Sensitivity | Removed policies | Removed diesel efficiency gains","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"FR","BAU","Current policies","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"FR","BAU","Removed policies","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"FR","BAU","Sensitivity | Current Policies | Removed CO2 price","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"FR","BAU","Sensitivity | Current Policies | Urban depot-only charging","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"FR","BAU","Sensitivity | Current policies | Removed diesel efficiency gains","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"FR","BAU","Sensitivity | Removed policies except for H2 tax reduction","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"FR","BAU","Sensitivity | Removed policies except for bio/syn fuel mandates","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"FR","BAU","Sensitivity | Removed policies | Removed diesel efficiency gains","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"FR","PROG","Current policies","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"FR","PROG","Removed policies","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"FR","PROG","Sensitivity | Current Policies | Removed CO2 price","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"FR","PROG","Sensitivity | Current Policies | Urban depot-only charging","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"FR","PROG","Sensitivity | Current policies | Removed diesel efficiency gains","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"FR","PROG","Sensitivity | Removed policies except for H2 tax reduction","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"FR","PROG","Sensitivity | Removed policies except for bio/syn fuel mandates","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"FR","PROG","Sensitivity | Removed policies | Removed diesel efficiency gains","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"IT","BAU","Current policies","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"IT","BAU","Removed policies","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"IT","BAU","Sensitivity | Current Policies | Removed CO2 price","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"IT","BAU","Sensitivity | Current Policies | Urban depot-only charging","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"IT","BAU","Sensitivity | Current policies | Removed diesel efficiency gains","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"IT","BAU","Sensitivity | Removed policies except for H2 tax reduction","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"IT","BAU","Sensitivity | Removed policies except for bio/syn fuel mandates","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"IT","BAU","Sensitivity | Removed policies | Removed diesel efficiency gains","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"IT","PROG","Current policies","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"IT","PROG","Removed policies","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"IT","PROG","Sensitivity | Current Policies | Removed CO2 price","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"IT","PROG","Sensitivity | Current Policies | Urban depot-only charging","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"IT","PROG","Sensitivity | Current policies | Removed diesel efficiency gains","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"IT","PROG","Sensitivity | Removed policies except for H2 tax reduction","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"IT","PROG","Sensitivity | Removed policies except for bio/syn fuel mandates","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"IT","PROG","Sensitivity | Removed policies | Removed diesel efficiency gains","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"NL","BAU","Current policies","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"NL","BAU","Removed policies","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"NL","BAU","Sensitivity | Current Policies | Removed CO2 price","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"NL","BAU","Sensitivity | Current Policies | Urban depot-only charging","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"NL","BAU","Sensitivity | Current policies | Removed diesel efficiency gains","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"NL","BAU","Sensitivity | Removed policies except for H2 tax reduction","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"NL","BAU","Sensitivity | Removed policies except for bio/syn fuel mandates","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"NL","BAU","Sensitivity | Removed policies | Removed diesel efficiency gains","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"NL","PROG","Current policies","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"NL","PROG","Removed policies","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"NL","PROG","Sensitivity | Current Policies | Removed CO2 price","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"NL","PROG","Sensitivity | Current Policies | Urban depot-only charging","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"NL","PROG","Sensitivity | Current policies | Removed diesel efficiency gains","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"NL","PROG","Sensitivity | Removed policies except for H2 tax reduction","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"NL","PROG","Sensitivity | Removed policies except for bio/syn fuel mandates","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"NL","PROG","Sensitivity | Removed policies | Removed diesel efficiency gains","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"PL","BAU","Current policies","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"PL","BAU","Removed policies","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"PL","BAU","Sensitivity | Current Policies | Removed CO2 price","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"PL","BAU","Sensitivity | Current Policies | Urban depot-only charging","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"PL","BAU","Sensitivity | Current policies | Removed diesel efficiency gains","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"PL","BAU","Sensitivity | Removed policies except for H2 tax reduction","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"PL","BAU","Sensitivity | Removed policies except for bio/syn fuel mandates","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"PL","BAU","Sensitivity | Removed policies | Removed diesel efficiency gains","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"PL","PROG","Current policies","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"PL","PROG","Removed policies","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"PL","PROG","Sensitivity | Current Policies | Removed CO2 price","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"PL","PROG","Sensitivity | Current Policies | Urban depot-only charging","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"PL","PROG","Sensitivity | Current policies | Removed diesel efficiency gains","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
2035,"PL","PROG","Sensitivity | Removed policies except for H2 tax reduction","tCO2e/kWh","CO2 intensity diesel",0.0002682,"Diesel fossil"
